relation	entity1	entity2	arg1	arg2	path
rel_298	Ent[ent_1243]	Ent[ent_727]	Senate	Ralph J. Marino	pobj|<-pobj<-of<-prep<-leader<-nsubj<-|nsubj
rel_298	Ent[ent_1243]	Ent[ent_727]	Senate	Ralph J. Marino	pobj|<-pobj<-in<-prep<-say->nsubj->leader->appos->|appos
rel_179	Ent[ent_1197]	Ent[ent_727]	Senate	Ralph J. Marino	nn|<-nn<-leader<-pobj<-of<-prep<-ally->appos->|appos
rel_298	Ent[ent_1243]	Ent[ent_727]	Senate	Ralph J. Marino	nn|<-nn<-leader<-nsubj<-say->nsubj->|nsubj
rel_298	Ent[ent_1243]	Ent[ent_727]	Senate	Ralph J. Marino	nn|<-nn<-leader<-nsubj<-|nsubj
rel_136	Ent[ent_1271]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader->appos->|appos
rel_136	Ent[ent_1271]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader<-nsubj<-say->nsubj->|nsubj
rel_136	Ent[ent_1271]	Ent[ent_969]	Senate	Bill Frist	pobj|<-pobj<-of<-prep<-floor<-pobj<-on<-prep<-announce->prep->by->pobj->|pobj
rel_136	Ent[ent_1271]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-seat->partmod->vacate->prep->by->pobj->|pobj
rel_312	Ent[ent_1197]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader<-pobj<-with<-prep<-position->appos->|appos
rel_136	Ent[ent_1271]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader<-pobj<-for<-prep<-spokeswoman->appos->|appos
rel_312	Ent[ent_1197]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader<-pobj<-for<-prep<-spokesman->appos->|appos
rel_323	Ent[ent_1246]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader<-nsubj<-tell->nsubj->|nsubj
rel_13	Ent[ent_1243]	Ent[ent_969]	Senate	Bill Frist	nn|<-nn<-leader<-nsubj<-continue->dep->say->nsubj->|nsubj
rel_13	Ent[ent_1243]	Ent[ent_969]	Senate	Bill Frist	poss|<-poss<-leadership->prep->under->pobj->scramble->nn->|nn
rel_64	Ent[ent_1197]	Ent[ent_263]	Senate	Republican	nn|<-nn<-leader->nn->|nn
rel_298	Ent[ent_1124]	Ent[ent_263]	Senate	Republican	nn|<-nn<-leader->appos->|appos
rel_298	Ent[ent_1124]	Ent[ent_263]	Senate	Republican	poss|<-poss<-majority->amod->|amod
rel_298	Ent[ent_1124]	Ent[ent_263]	Senate	Republican	poss|<-poss<-leader->amod->|amod
rel_298	Ent[ent_1124]	Ent[ent_263]	Senate	Republican	nn|<-nn<-leadership->nn->|nn
rel_340	Ent[ent_598]	Ent[ent_263]	Senate	Republican	nn|<-nn<-leader->amod->|amod
rel_136	Ent[ent_1243]	Ent[ent_263]	Senate	Republican	nn|<-nn<-aide->nn->|nn
rel_136	Ent[ent_1243]	Ent[ent_263]	Senate	Republican	nn|<-nn<-majority->nn->|nn
rel_340	Ent[ent_598]	Ent[ent_263]	Senate	Republican	rcmod|->rcmod->hold->nsubj->|nsubj
rel_64	Ent[ent_1197]	Ent[ent_263]	Senate	Republican	poss|<-poss<-leadership->amod->|amod
rel_136	Ent[ent_1246]	Ent[ent_49]	Senate	George J. Mitchell	nn|<-nn<-leader->appos->|appos
rel_39	Ent[ent_1243]	Ent[ent_49]	Senate	George J. Mitchell	nn|<-nn<-leader<-pobj<-with<-prep<-meet->dobj->|dobj
rel_299	Ent[ent_1124]	Ent[ent_49]	Senate	George J. Mitchell	poss|<-poss<-leader->appos->|appos
rel_39	Ent[ent_1243]	Ent[ent_49]	Senate	George J. Mitchell	pobj|<-pobj<-in<-prep<-say->nsubj->|nsubj
rel_299	Ent[ent_1197]	Ent[ent_49]	Senate	George J. Mitchell	pobj|<-pobj<-in<-prep<-put->prep->by->pobj->|pobj
rel_136	Ent[ent_1246]	Ent[ent_49]	Senate	George J. Mitchell	poss|<-poss<-majority<-pobj<-of<-prep<-leader->appos->|appos
rel_298	Ent[ent_598]	Ent[ent_49]	Senate	George J. Mitchell	pobj|<-pobj<-of<-prep<-leader->appos->|appos
rel_136	Ent[ent_1246]	Ent[ent_49]	Senate	George J. Mitchell	pobj|<-pobj<-in<-prep<-uncertainty->appos->|appos
rel_39	Ent[ent_1243]	Ent[ent_49]	Senate	George J. Mitchell	pobj|<-pobj<-in<-prep<-say->nsubj->leader->appos->|appos
rel_39	Ent[ent_1243]	Ent[ent_49]	Senate	George J. Mitchell	pobj|<-pobj<-in<-prep<-leader->appos->|appos
rel_77	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-leader->appos->|appos
rel_77	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-president->appos->|appos
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	amod|<-amod<-leader->prep->like->pobj->|pobj
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-leader<-dobj<-indict->dobj->|dobj
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	amod|<-amod<-leader->dep->|dep
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-republic<-pobj<-of<-prep<-president->appos->|appos
rel_77	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-leader->prep->like->pobj->|pobj
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-leader<-pobj<-of<-prep<-influence<-dobj<-reflect<-rcmod<-position->appos->|appos
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nn|<-nn<-leader->dep->|dep
rel_268	Ent[ent_69]	Ent[ent_67]	Bosnian Serb	Radovan Karadzic	nsubj|<-nsubj<-deputy->prep->to->pobj->|pobj
rel_142	Ent[ent_263]	Ent[ent_1208]	Republican	Bob Dole	nn|<-nn<-leader->appos->|appos
rel_142	Ent[ent_263]	Ent[ent_1208]	Republican	Bob Dole	amod|<-amod<-leader->appos->|appos
rel_258	Ent[ent_263]	Ent[ent_261]	Republican	Bob Dole	amod|<-amod<-opponent->appos->|appos
rel_258	Ent[ent_263]	Ent[ent_261]	Republican	Bob Dole	amod|<-amod<-rival->appos->|appos
rel_258	Ent[ent_263]	Ent[ent_261]	Republican	Bob Dole	amod|<-amod<-challenger->appos->|appos
rel_258	Ent[ent_263]	Ent[ent_261]	Republican	Bob Dole	nn|<-nn<-candidate->appos->|appos
rel_142	Ent[ent_263]	Ent[ent_1208]	Republican	Bob Dole	amod|<-amod<-nominee->appos->|appos
rel_142	Ent[ent_263]	Ent[ent_1208]	Republican	Bob Dole	amod|<-amod<-candidate->appos->|appos
rel_258	Ent[ent_263]	Ent[ent_261]	Republican	Bob Dole	nn|<-nn<-nominee->appos->|appos
rel_294	Ent[ent_745]	Ent[ent_261]	Republican	Bob Dole	amod|<-amod<-nomination<-pobj<-for<-prep<-rival->appos->|appos
rel_9	Ent[ent_909]	Ent[ent_801]	Scot	Masters	rcmod|->rcmod->win->dobj->|dobj
rel_128	Ent[ent_909]	Ent[ent_607]	Scot	Masters	nsubj|<-nsubj<-dwell->prep->on->pobj->victory->prep->in->pobj->|pobj
rel_118	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	appos|->appos->winner->prep->of->pobj->|pobj
rel_118	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	nsubj|<-nsubj<-win->dobj->|dobj
rel_206	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	nsubjpass|<-nsubjpass<-award->dobj->|dobj
rel_118	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	rcmod|->rcmod->award->dobj->|dobj
rel_118	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	nsubj|<-nsubj<-receive->dobj->|dobj
rel_206	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	nsubj|<-nsubj<-offer->nsubj->|nsubj
rel_206	Ent[ent_968]	Ent[ent_981]	Mrs. Aung San Suu Kyi	Nobel Peace Prize	appos|->appos->dissident->rcmod->award->dobj->|dobj
rel_192	Ent[ent_110]	Ent[ent_851]	Devils	Stanley Cup	nsubj|<-nsubj<-win->dobj->|dobj
rel_118	Ent[ent_1259]	Ent[ent_851]	Devils	Stanley Cup	appos|->appos->champion->nn->|nn
rel_118	Ent[ent_1259]	Ent[ent_851]	Devils	Stanley Cup	dobj|<-dobj<-lead->prep->to->pobj->|pobj
rel_118	Ent[ent_1256]	Ent[ent_851]	Devils	Stanley Cup	rcmod|->rcmod->win->dobj->|dobj
rel_134	Ent[ent_1282]	Ent[ent_851]	Devils	Stanley Cup	nsubj|<-nsubj<-raise->dobj->banner->nn->|nn
rel_192	Ent[ent_110]	Ent[ent_851]	Devils	Stanley Cup	nsubj|<-nsubj<-capture->dobj->|dobj
rel_192	Ent[ent_110]	Ent[ent_851]	Devils	Stanley Cup	poss|<-poss<-team->nn->|nn
rel_118	Ent[ent_1256]	Ent[ent_851]	Devils	Stanley Cup	dobj|<-dobj<-coach->prep->to->pobj->championship->nn->|nn
rel_192	Ent[ent_110]	Ent[ent_851]	Devils	Stanley Cup	poss|<-poss<-victory->nn->|nn
rel_118	Ent[ent_1259]	Ent[ent_851]	Devils	Stanley Cup	nsubj|<-nsubj<-champion->nn->|nn
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	appos|->appos->winner->prep->of->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	nsubj|<-nsubj<-win->dobj->|dobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	pobj|<-pobj<-to<-prep<-finish->prep->in->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	rcmod|->rcmod->finish->prep->in->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	poss|<-poss<-victory->prep->in->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	pobj|<-pobj<-to<-prep<-challenge->prep->after->pobj->sweep->prep->of->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	pobj|<-pobj<-on<-prep<-close->prep->in->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	pobj|<-pobj<-by<-prep<-outrun->prep->in->pobj->|pobj
rel_118	Ent[ent_980]	Ent[ent_741]	Real Quiet	Kentucky Derby	nsubjpass|<-nsubjpass<-consider->dep->material->nn->|nn
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	rcmod|->rcmod->award->dobj->|dobj
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	dep|->dep->award->dobj->|dobj
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	pobj|<-pobj<-for<-prep<-member<-appos<-group->rcmod->award->dobj->|dobj
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	pobj|<-pobj<-for<-prep<-founder<-nn<-winner->nn->|nn
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	appos|->appos->organization->rcmod->win->dobj->|dobj
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	appos|->appos->organization->rcmod->receive->dobj->|dobj
rel_118	Ent[ent_983]	Ent[ent_981]	Prevention of Nuclear War	Nobel Peace Prize	appos|->appos->group->rcmod->win->dobj->|dobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	nsubj|<-nsubj<-win->dobj->|dobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	appos|->appos->winner->prep->of->pobj->|pobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	dobj|<-dobj<-ride->prep->to->pobj->victory->prep->in->pobj->|pobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	dep|<-dep<-winner->prep->of->pobj->|pobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	rcmod|->rcmod->run->prep->in->pobj->|pobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	poss|<-poss<-victory->prep->in->pobj->|pobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	nsubj|<-nsubj<-set->dep->win->dobj->|dobj
rel_327	Ent[ent_740]	Ent[ent_320]	Hansel	Preakness	nsubj|<-nsubj<-run->prep->in->pobj->start->prep->include->pobj->|pobj
rel_118	Ent[ent_740]	Ent[ent_982]	Hansel	Preakness	dobj|<-dobj<-send->prep->to->pobj->|pobj
rel_192	Ent[ent_600]	Ent[ent_739]	Cubs	World Series	nsubj|<-nsubj<-win->dobj->|dobj
rel_118	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	nsubj|<-nsubj<-be->prep->in->pobj->|pobj
rel_294	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	dobj|<-dobj<-play->prep->in->pobj->|pobj
rel_294	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	nsubj|<-nsubj<-play->prep->in->pobj->|pobj
rel_353	Ent[ent_773]	Ent[ent_836]	Cubs	World Series	nsubj|<-nsubj<-appear->prep->in->pobj->|pobj
rel_118	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	dobj|<-dobj<-sweep->prep->in->pobj->|pobj
rel_118	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	dobj|<-dobj<-see->prep->in->pobj->|pobj
rel_118	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	poss|<-poss<-appearance->prep->in->pobj->|pobj
rel_118	Ent[ent_600]	Ent[ent_836]	Cubs	World Series	partmod|->partmod->win->pobj->|pobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	appos|->appos->winner->prep->of->pobj->|pobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	appos|->appos->winner->nn->|nn
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	nsubj|<-nsubj<-win->dobj->|dobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	poss|<-poss<-song->appos->favorite->prep->for->pobj->|pobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	rcmod|->rcmod->beat->prep->by->pobj->length->prep->in->pobj->|pobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	poss|<-poss<-song->appos->son->prep->of->pobj->winner->nn->|nn
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	dobj|<-dobj<-train->prep->to->pobj->victory->prep->in->pobj->|pobj
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	poss|<-poss<-song<-pobj<-out<-prep<-works->appos->|appos
rel_118	Ent[ent_739]	Ent[ent_741]	Unbridled	Kentucky Derby	poss|<-poss<-song<-nsubj<-set->prep->for->pobj->finish->prep->to->pobj->|pobj
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	rcmod|->rcmod->win->dobj->|dobj
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	nsubj|<-nsubj<-win->dobj->|dobj
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	appos|->appos->champion->nn->|nn
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	rcmod|->rcmod->finish->prep->in->pobj->|pobj
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	appos|->appos->winner->prep->of->pobj->|pobj
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	nsubj|<-nsubj<-win->dobj->stage->prep->of->pobj->|pobj
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	nsubj|<-nsubj<-miss->dobj->|dobj
rel_276	Ent[ent_705]	Ent[ent_974]	Ullrich	Tour	nsubj|<-nsubj<-begin->dobj->defense->prep->of->pobj->championship->nn->|nn
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	rcmod|->rcmod->win->dobj->|dobjöden_were_now_resigned_to_fighting_it_out_with_Basso_for_second_place_. lex#,_who_won_the pos#,_WP_VBD_DT rc#in
rel_118	Ent[ent_732]	Ent[ent_974]	Ullrich	Tour	rcmod|->rcmod->runner-up->prep->in->pobj->time->nn->|nn
rel_192	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	rcmod|->rcmod->win->dobj->|dobj
rel_197	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	appos|->appos->winner->prep->of->pobj->|pobj
rel_192	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	nsubj|<-nsubj<-win->dobj->|dobj
rel_197	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	pobj|<-pobj<-with<-prep<-begin->prep->in->pobj->|pobj
rel_192	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	pobj|<-pobj<-to->dep->winner->prep->of->pobj->|pobj
rel_197	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	pobj|<-pobj<-in<-prep<-track->appos->|appos
rel_197	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	nsubj|<-nsubj<-follow->dobj->victory->nn->|nn
rel_197	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	dobj|<-dobj<-saddle->prep->in->pobj->|pobj
rel_197	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	appos|->appos->warrior->rcmod->win->dobj->|dobj
rel_192	Ent[ent_731]	Ent[ent_982]	Tabasco Cat	Preakness	appos|<-appos<-star->rcmod->win->dobj->|dobj
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->analyst->prep->for->pobj->|pobj
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->analyst->prep->with->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->analyst->prep->at->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->analyst->rcmod->follow->dobj->industry->prep->for->pobj->|pobj
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->analyst->nn->|nn
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	rcmod|->rcmod->follow->dobj->industry->prep->for->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->analyst->rcmod->follow->dobj->company->prep->for->pobj->|pobj
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	rcmod|->rcmod->follow->dobj->company->prep->for->pobj->|pobj
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	rcmod|->rcmod->follow->dobj->business->prep->for->pobj->|pobj
rel_365	Ent[ent_1059]	Ent[ent_1180]	Emanuel Goldman	Paine Webber	appos|->appos->director->prep->at->pobj->|pobj
rel_365	Ent[ent_1141]	Ent[ent_734]	Roy D. Burry	Oppenheimer & Company	appos|->appos->analyst->prep->for->pobj->|pobj
rel_55	Ent[ent_973]	Ent[ent_734]	Roy D. Burry	Oppenheimer & Company	appos|->appos->analyst->prep->with->pobj->|pobj
rel_55	Ent[ent_973]	Ent[ent_734]	Roy D. Burry	Oppenheimer & Company	appos|->appos->analyst->prep->at->pobj->|pobj
rel_55	Ent[ent_973]	Ent[ent_734]	Roy D. Burry	Oppenheimer & Company	appos|->appos->analyst->rcmod->follow->dobj->industry->prep->for->pobj->|pobj
rel_55	Ent[ent_973]	Ent[ent_734]	Roy D. Burry	Oppenheimer & Company	appos|->appos->analyst->rcmod->follow->dobj->company->prep->at->pobj->|pobj
rel_55	Ent[ent_973]	Ent[ent_734]	Roy D. Burry	Oppenheimer & Company	appos|<-appos<-analyst->appos->analyst->prep->for->pobj->|pobj
rel_55	Ent[ent_806]	Ent[ent_1285]	Harvey Heinbach	Merrill Lynch	appos|->appos->analyst->prep->for->pobj->|pobj
rel_365	Ent[ent_806]	Ent[ent_1285]	Harvey Heinbach	Merrill Lynch	appos|->appos->analyst->prep->with->pobj->|pobj
rel_365	Ent[ent_806]	Ent[ent_1285]	Harvey Heinbach	Merrill Lynch	appos|->appos->analyst->prep->at->pobj->|pobj
rel_353	Ent[ent_329]	Ent[ent_1265]	Harvey Heinbach	Merrill Lynch	appos|->appos->analyst->poss->|poss
rel_365	Ent[ent_806]	Ent[ent_1285]	Harvey Heinbach	Merrill Lynch	appos|->appos->analyst->nn->|nn
rel_55	Ent[ent_806]	Ent[ent_1009]	Harvey Heinbach	Merrill Lynch & Company	appos|->appos->analyst->prep->for->pobj->|pobj
rel_55	Ent[ent_806]	Ent[ent_1009]	Harvey Heinbach	Merrill Lynch & Company	appos|->appos->analyst->prep->with->pobj->|pobj
rel_55	Ent[ent_806]	Ent[ent_1009]	Harvey Heinbach	Merrill Lynch & Company	appos|->appos->analyst->prep->at->pobj->|pobj
rel_55	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->analyst->prep->at->pobj->|pobj
rel_365	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->analyst->prep->for->pobj->|pobj
rel_365	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->strategist->prep->at->pobj->|pobj
rel_55	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->strategist->prep->for->pobj->|pobj
rel_365	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->economist->prep->at->pobj->|pobj
rel_29	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->analyst->rcmod->say->nsubj->|nsubj
rel_365	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->analyst->prep->with->pobj->|pobj
rel_29	Ent[ent_525]	Ent[ent_527]	Donald Fine	Chase Securities	appos|->appos->analyst->prep->of->pobj->|pobj
rel_365	Ent[ent_805]	Ent[ent_808]	Kevin Murphy	Morgan Stanley	appos|->appos->analyst->prep->for->pobj->|pobj
rel_365	Ent[ent_805]	Ent[ent_808]	Kevin Murphy	Morgan Stanley	appos|->appos->analyst->prep->with->pobj->|pobj
rel_365	Ent[ent_805]	Ent[ent_808]	Kevin Murphy	Morgan Stanley	appos|->appos->analyst->prep->at->pobj->|pobj
rel_365	Ent[ent_805]	Ent[ent_808]	Kevin Murphy	Morgan Stanley	rcmod|->rcmod->follow->dobj->airline->prep->at->pobj->|pobj
rel_365	Ent[ent_733]	Ent[ent_975]	John Morton	Lynch , Jones & Ryan	appos|->appos->analyst->prep->at->pobj->|pobj
rel_365	Ent[ent_733]	Ent[ent_975]	John Morton	Lynch , Jones & Ryan	appos|->appos->analyst->prep->for->pobj->|pobj
rel_365	Ent[ent_733]	Ent[ent_975]	John Morton	Lynch , Jones & Ryan	appos|->appos->analyst->prep->with->pobj->|pobj
rel_365	Ent[ent_733]	Ent[ent_975]	John Morton	Lynch , Jones & Ryan	appos|->appos->analyst->rcmod->specialize->prep->for->pobj->|pobj
rel_365	Ent[ent_733]	Ent[ent_975]	John Morton	Lynch , Jones & Ryan	appos|->appos->analyst->prep->for->pobj->firm->dep->|dep
rel_365	Ent[ent_388]	Ent[ent_783]	Gary D. Black	Sanford C. Bernstein & Company	appos|->appos->analyst->prep->for->pobj->|pobj
rel_365	Ent[ent_388]	Ent[ent_783]	Gary D. Black	Sanford C. Bernstein & Company	appos|->appos->analyst->prep->with->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1285]	Emanuel Goldman	Merrill Lynch	appos|->appos->analyst->prep->for->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1285]	Emanuel Goldman	Merrill Lynch	appos|->appos->analyst->prep->at->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1285]	Emanuel Goldman	Merrill Lynch	appos|->appos->analyst->prep->with->pobj->|pobj
rel_335	Ent[ent_1059]	Ent[ent_145]	Emanuel Goldman	Merrill Lynch	rcmod|->rcmod->track->prep->for->pobj->|pobj
rel_55	Ent[ent_1059]	Ent[ent_1285]	Emanuel Goldman	Merrill Lynch	appos|->appos->watcher->rcmod->be->prep->at->pobj->|pobj
rel_55	Ent[ent_978]	Ent[ent_861]	Scott Merlis	Morgan Stanley & Company	appos|->appos->analyst->prep->for->pobj->|pobj
rel_55	Ent[ent_978]	Ent[ent_861]	Scott Merlis	Morgan Stanley & Company	appos|->appos->analyst->prep->with->pobj->|pobj
rel_55	Ent[ent_978]	Ent[ent_861]	Scott Merlis	Morgan Stanley & Company	appos|->appos->analyst->prep->at->pobj->|pobj
rel_355	Ent[ent_1210]	Ent[ent_189]	Bush	Congress	nsubj|<-nsubj<-ask->dobj->|dobj
rel_355	Ent[ent_1210]	Ent[ent_585]	Bush	Congress	nsubj|<-nsubj<-send->prep->to->pobj->|pobj
rel_355	Ent[ent_1210]	Ent[ent_189]	Bush	Congress	nsubj|<-nsubj<-urge->dobj->|dobj
rel_355	Ent[ent_1212]	Ent[ent_189]	Bush	Congress	nn|<-nn<-administration<-nsubj<-ask->dobj->|dobj
rel_355	Ent[ent_1201]	Ent[ent_601]	Bush	Congress	nsubj|<-nsubj<-tell->dobj->|dobj
rel_73	Ent[ent_1212]	Ent[ent_872]	Bush	Congress	nsubj|<-nsubj<-call->prep->on->pobj->|pobj
rel_185	Ent[ent_1201]	Ent[ent_738]	Bush	Congress	nsubj|<-nsubj<-push->prep->through->pobj->|pobj
rel_73	Ent[ent_1212]	Ent[ent_872]	Bush	Congress	nsubj|<-nsubj<-submit->prep->to->pobj->|pobj
rel_355	Ent[ent_1212]	Ent[ent_189]	Bush	Congress	nsubj|<-nsubj<-send->iobj->|iobj
rel_73	Ent[ent_1212]	Ent[ent_872]	Bush	Congress	poss|<-poss<-address->prep->to->pobj->|pobj
rel_355	Ent[ent_182]	Ent[ent_189]	Mr. Bush	Congress	nsubj|<-nsubj<-ask->dobj->|dobj
rel_355	Ent[ent_182]	Ent[ent_872]	Mr. Bush	Congress	nsubj|<-nsubj<-send->prep->to->pobj->|pobj
